date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
12/28/15,2015,0,,DEN,CIN,1628.129538,1630.25597,0.589507395,0.410492605,1639.194583,1619.190925,20,17
1/3/16,2015,0,,HOU,JAX,1520.611504,1342.031729,0.802526091,0.197473909,1532.057145,1330.586089,30,6
1/3/16,2015,0,,CHI,DET,1430.168957,1485.145373,0.514421096,0.485578904,1413.534592,1501.779738,20,24
1/3/16,2015,0,,MIA,NE,1360.961114,1688.967212,0.180348996,0.819651004,1405.607222,1644.321103,20,10
1/3/16,2015,0,,DAL,WSH,1442.591893,1492.462072,0.52175981,0.47824019,1416.481841,1518.572124,23,34
1/3/16,2015,0,,ATL,NO,1496.688218,1422.31129,0.690470125,0.309529875,1476.249461,1442.750046,17,20
1/3/16,2015,0,,IND,TEN,1467.394096,1278.237918,0.81199728,0.18800272,1473.953092,1271.678922,30,24
1/3/16,2015,0,,CIN,BAL,1619.190925,1469.774267,0.774567059,0.225432941,1628.217693,1460.747499,24,16
1/3/16,2015,0,,BUF,NYJ,1509.404939,1547.05306,0.539281401,0.460718599,1525.712135,1530.745864,22,17
1/3/16,2015,0,,NYG,PHI,1473.768447,1456.322592,0.616471106,0.383528894,1450.816973,1479.274066,30,35
1/3/16,2015,0,,CLE,PIT,1351.144946,1626.513216,0.229528209,0.770471791,1339.274019,1638.384142,12,28
1/3/16,2015,0,,CAR,TB,1678.676952,1371.919351,0.894731437,0.105268563,1684.741558,1365.854744,38,10
1/3/16,2015,0,,ARI,SEA,1730.729199,1662.024636,0.683448494,0.316551506,1680.752828,1712.001008,6,36
1/3/16,2015,0,,DEN,LAC,1639.194583,1410.883246,0.844018339,0.155981661,1644.918541,1405.159288,27,20
1/3/16,2015,0,,KC,OAK,1667.947446,1435.0681,0.847448956,0.152551044,1673.176453,1429.839093,23,17
1/3/16,2015,0,,SF,LAR,1388.337383,1481.521574,0.459528425,0.540471575,1403.516901,1466.342055,19,16
1/3/16,2015,0,,GB,MIN,1637.105127,1574.359638,0.675980854,0.324019146,1607.258814,1604.205952,13,20
1/9/16,2015,0,w,HOU,KC,1532.057145,1673.176453,0.39217521,0.60782479,1506.023411,1699.210187,0,30
1/9/16,2015,0,w,CIN,PIT,1628.217693,1638.384142,0.578263099,0.421736901,1615.187177,1651.414658,16,18
1/10/16,2015,0,w,MIN,SEA,1604.205952,1712.001008,0.438722548,0.561277452,1598.240017,1717.966943,9,10
1/10/16,2015,0,w,WSH,GB,1518.572124,1607.258814,0.465964828,0.534035172,1491.922817,1633.908121,18,35
1/16/16,2015,0,d,NE,KC,1644.321103,1699.210187,0.514546672,0.485453328,1664.418176,1679.113114,27,20
1/16/16,2015,0,d,ARI,GB,1680.752828,1633.908121,0.655618698,0.344381302,1693.50712,1621.153828,26,20
1/17/16,2015,0,d,CAR,SEA,1684.741558,1717.966943,0.545600285,0.454399715,1703.370453,1699.338047,31,24
1/17/16,2015,0,d,DEN,PIT,1644.918541,1651.414658,0.583407021,0.416592979,1661.795356,1634.537843,23,16
1/24/16,2015,0,c,CAR,ARI,1703.370453,1693.50712,0.606100017,0.393899983,1730.457737,1666.419836,49,15
1/24/16,2015,0,c,DEN,NE,1661.795356,1664.418176,0.588815751,0.411184249,1670.580898,1655.632634,20,18
2/7/16,2015,1,s,DEN,CAR,1670.580898,1730.457737,0.414673393,0.585326607,1703.169737,1697.868898,24,10
9/8/16,2016,0,,DEN,CAR,1637.113158,1633.579265,0.59736859,0.40263141,1642.526189,1628.166234,21,20
9/11/16,2016,0,,PHI,CLE,1487.849378,1394.516013,0.713294764,0.286705236,1503.873937,1378.491453,29,10
9/11/16,2016,0,,NO,OAK,1463.500031,1454.892729,0.604372518,0.395627482,1454.831622,1463.561137,34,35
9/11/16,2016,0,,KC,LAC,1621.075409,1438.439525,0.806200248,0.193799752,1627.854663,1431.660272,33,27
9/11/16,2016,0,,JAX,GB,1388.724059,1582.435886,0.322801941,0.677198059,1378.907771,1592.252174,23,27
9/11/16,2016,0,,NYJ,CIN,1522.163909,1578.458118,0.512526019,0.487473981,1515.030562,1585.591465,22,23
9/11/16,2016,0,,ATL,TB,1485.832974,1412.236496,0.689509134,0.310490866,1455.2291,1442.84037,24,31
9/11/16,2016,0,,HOU,CHI,1505.682274,1444.023061,0.674609727,0.325390273,1519.851305,1429.85403,23,14
9/11/16,2016,0,,TEN,MIN,1349.452615,1567.160011,0.293373761,0.706626239,1336.819172,1579.793454,16,25
9/11/16,2016,0,,BAL,BUF,1475.498332,1518.80809,0.531174279,0.468825721,1493.566054,1500.740369,13,7
9/11/16,2016,0,,SEA,MIA,1634.558698,1438.738148,0.817783751,0.182216249,1638.138049,1435.158797,12,10
9/11/16,2016,0,,IND,DET,1484.302061,1502.853159,0.566449924,0.433550076,1465.675476,1521.479744,35,39
9/11/16,2016,0,,DAL,NYG,1445.987894,1468.877982,0.560306026,0.439693974,1438.068825,1476.797051,19,20
9/11/16,2016,0,,ARI,NE,1612.613224,1605.421756,0.602422106,0.397577894,1598.927573,1619.107407,21,23
9/12/16,2016,0,,WSH,PIT,1496.281878,1591.358562,0.456823971,0.543176029,1468.020862,1619.619578,16,38
9/12/16,2016,0,,SF,LAR,1437.344601,1479.228037,0.533218407,0.466781593,1468.453557,1448.119081,28,0
9/15/16,2016,0,,BUF,NYJ,1500.740369,1515.030562,0.572463451,0.427536549,1477.935469,1537.835462,31,37
9/18/16,2016,0,,WSH,DAL,1468.020862,1438.068825,0.633343587,0.366656413,1446.714746,1459.374941,23,27
9/18/16,2016,0,,HOU,KC,1519.851305,1627.854663,0.438427302,0.561572698,1543.672081,1604.033887,19,12
9/18/16,2016,0,,NE,MIA,1619.107407,1435.158797,0.80737818,0.19262182,1626.303972,1427.962233,31,24
9/18/16,2016,0,,CAR,SF,1628.166234,1468.453557,0.784747483,0.215252517,1639.867791,1456.752001,46,27
9/18/16,2016,0,,CLE,BAL,1378.491453,1493.566054,0.42843172,0.57156828,1363.480195,1508.577312,20,25
9/18/16,2016,0,,PIT,CIN,1619.619578,1585.591465,0.638775091,0.361224909,1634.809674,1570.401369,24,16
9/18/16,2016,0,,DET,TEN,1521.479744,1336.819172,0.808014752,0.191985248,1508.844396,1349.45452,15,16
9/18/16,2016,0,,NYG,NO,1476.797051,1454.831622,0.622603436,0.377396564,1486.862808,1444.765865,16,13
9/18/16,2016,0,,ARI,TB,1598.927573,1442.84037,0.781201216,0.218798784,1612.949698,1428.818244,40,7
9/18/16,2016,0,,LAR,SEA,1448.119081,1638.138049,0.327466309,0.672533691,1475.869872,1610.387258,9,3
9/18/16,2016,0,,DEN,IND,1642.526189,1465.675476,0.800943965,0.199056035,1652.239463,1455.962202,34,20
9/18/16,2016,0,,LAC,JAX,1431.660272,1378.907771,0.663255965,0.336744035,1452.237637,1358.330406,38,14
9/18/16,2016,0,,OAK,ATL,1463.561137,1455.2291,0.603993578,0.396006422,1437.575581,1481.214657,28,35
9/18/16,2016,0,,MIN,GB,1579.793454,1592.252174,0.5750418,0.4249582,1591.30097,1580.744658,17,14
9/19/16,2016,0,,CHI,PHI,1429.85403,1503.873937,0.487022225,0.512977775,1402.958056,1530.769911,14,29
9/22/16,2016,0,,NE,HOU,1626.303972,1543.672081,0.700533048,0.299466952,1645.006625,1524.969428,27,0
9/25/16,2016,0,,TEN,OAK,1349.45452,1437.575581,0.466775152,0.533224848,1330.243784,1456.786317,10,17
9/25/16,2016,0,,CAR,MIN,1639.867791,1591.30097,0.657853481,0.342146519,1604.283676,1626.885085,10,22
9/25/16,2016,0,,BUF,ARI,1477.935469,1612.949698,0.400583535,0.599416465,1512.266757,1578.618411,33,18
9/25/16,2016,0,,CIN,DEN,1570.401369,1652.239463,0.475786988,0.524213012,1546.179366,1676.461466,17,29
9/25/16,2016,0,,NYG,WSH,1486.862808,1446.714746,0.646863562,0.353136438,1471.93636,1461.641194,27,29
9/25/16,2016,0,,MIA,CLE,1427.962233,1363.480195,0.678166505,0.321833495,1439.791214,1351.651214,30,24
9/25/16,2016,0,,GB,DET,1580.744658,1508.844396,0.687414893,0.312585107,1592.983138,1496.605915,34,27
9/25/16,2016,0,,JAX,BAL,1358.330406,1508.577312,0.37972382,0.62027618,1350.298256,1516.609462,17,19
9/25/16,2016,0,,SEA,SF,1610.387258,1456.752001,0.778779104,0.221220896,1622.443485,1444.695773,37,18
9/25/16,2016,0,,TB,LAR,1428.818244,1475.869872,0.525806831,0.474193169,1409.82087,1494.867247,32,37
9/25/16,2016,0,,IND,LAC,1455.962202,1452.237637,0.597632556,0.402367444,1468.521575,1439.678263,26,22
9/25/16,2016,0,,KC,NYJ,1604.033887,1537.835462,0.680319144,0.319680856,1622.684582,1519.184766,24,3
9/25/16,2016,0,,PHI,PIT,1530.769911,1634.809674,0.444052531,0.555947469,1570.00143,1595.578155,34,3
9/25/16,2016,0,,DAL,CHI,1459.374941,1402.958056,0.66795089,0.33204911,1476.418432,1385.914564,31,17
9/26/16,2016,0,,NO,ATL,1444.765865,1481.214657,0.540996249,0.459003751,1415.836016,1510.144506,32,45
9/29/16,2016,0,,CIN,MIA,1546.179366,1439.791214,0.72841376,0.27158624,1560.150872,1425.819707,22,7
10/2/16,2016,1,,JAX,IND,1350.298256,1468.521575,0.336138976,0.663861024,1369.749669,1449.070162,30,27
10/2/16,2016,0,,NYJ,SEA,1519.184766,1622.443485,0.445162747,0.554837253,1498.200614,1643.427637,17,27
10/2/16,2016,0,,WSH,CLE,1461.641194,1351.651214,0.732495988,0.267504012,1473.956105,1339.336303,31,20
10/2/16,2016,0,,BAL,OAK,1516.609462,1456.786317,0.672285386,0.327714614,1506.729013,1466.666766,27,28
10/2/16,2016,0,,HOU,TEN,1524.969428,1330.243784,0.816842669,0.183157331,1531.782406,1323.430806,27,20
10/2/16,2016,0,,NE,BUF,1645.006625,1512.266757,0.757364106,0.242635894,1597.852882,1559.4205,0,16
10/2/16,2016,0,,ATL,CAR,1510.144506,1604.283676,0.458163411,0.541836589,1540.593607,1573.834575,48,33
10/2/16,2016,0,,CHI,DET,1385.914564,1496.605915,0.434621333,0.565378667,1401.922658,1480.597821,17,14
10/2/16,2016,0,,TB,DEN,1409.82087,1676.461466,0.238533471,0.761466529,1396.515922,1689.766414,7,27
10/2/16,2016,0,,LAC,NO,1439.678263,1415.836016,0.625138614,0.374861386,1430.647306,1424.866973,34,35
10/2/16,2016,0,,SF,DAL,1444.695773,1476.418432,0.547744034,0.452255966,1421.565875,1499.548331,17,24
10/2/16,2016,0,,ARI,LAR,1578.618411,1494.867247,0.701882965,0.298117035,1554.387303,1519.098354,13,17
10/2/16,2016,0,,PIT,KC,1595.578155,1622.684582,0.554318026,0.445681974,1625.381853,1592.880884,43,14
10/3/16,2016,0,,MIN,NYG,1626.885085,1471.93636,0.780078971,0.219921029,1637.713627,1461.107818,24,10
10/6/16,2016,0,,SF,ARI,1421.565875,1554.387303,0.403618238,0.596381762,1401.479877,1574.473301,21,33
10/9/16,2016,0,,IND,CHI,1449.070162,1401.922658,0.656012139,0.343987861,1461.808215,1389.184605,29,23
10/9/16,2016,0,,BAL,WSH,1506.729013,1473.956105,0.637106192,0.362893808,1480.780788,1499.90433,10,16
10/9/16,2016,0,,MIN,HOU,1637.713627,1531.782406,0.727893101,0.272106899,1652.582424,1516.913609,31,13
10/9/16,2016,0,,PIT,NYJ,1625.381853,1498.200614,0.751435712,0.248564288,1638.843553,1484.738915,31,13
10/9/16,2016,0,,DET,PHI,1480.597821,1570.00143,0.464938024,0.535061976,1488.098557,1562.500694,24,23
10/9/16,2016,0,,CLE,NE,1339.336303,1597.852882,0.247131318,0.752868682,1325.504997,1611.684188,13,33
10/9/16,2016,0,,MIA,TEN,1425.819707,1323.430806,0.723835604,0.276164396,1384.468599,1364.781913,17,30
10/9/16,2016,0,,DEN,ATL,1689.766414,1540.593607,0.774321856,0.225678144,1654.090142,1576.269878,16,23
10/9/16,2016,0,,OAK,LAC,1466.666766,1430.647306,0.641415877,0.358584123,1476.172352,1421.14172,34,31
10/9/16,2016,0,,DAL,CIN,1499.548331,1560.150872,0.506328113,0.493671887,1526.232758,1533.466445,28,14
10/9/16,2016,0,,LAR,BUF,1519.098354,1559.4205,0.535454683,0.464545317,1492.185367,1586.333487,19,30
10/9/16,2016,0,,GB,NYG,1592.983138,1461.107818,0.756448391,0.243551609,1602.280183,1451.810773,23,16
10/10/16,2016,0,,CAR,TB,1573.834575,1396.515922,0.801373077,0.198626923,1548.86559,1421.484906,14,17
10/13/16,2016,0,,LAC,DEN,1421.14172,1654.090142,0.275521018,0.724478982,1455.609887,1619.621975,21,13
10/16/16,2016,0,,TEN,CLE,1364.781913,1325.504997,0.645717203,0.354282797,1372.21403,1318.07288,28,26
10/16/16,2016,0,,NYG,BAL,1451.810773,1480.780788,0.551666239,0.448333761,1466.009543,1466.582018,27,23
10/16/16,2016,0,,BUF,SF,1586.333487,1401.479877,0.808187072,0.191812928,1598.050644,1389.76272,45,16
10/16/16,2016,0,,WSH,PHI,1499.90433,1562.500694,0.503459056,0.496540944,1520.53235,1541.872674,27,20
10/16/16,2016,0,,MIA,PIT,1384.468599,1638.843553,0.251593825,0.748406175,1429.877857,1593.434295,30,15
10/16/16,2016,0,,CHI,JAX,1389.184605,1369.749669,0.619174662,0.380825338,1380.25844,1378.675835,16,17
10/16/16,2016,0,,NO,CAR,1424.866973,1548.86559,0.415900974,0.584099026,1441.507906,1532.224658,41,38
10/16/16,2016,0,,NE,CIN,1611.684188,1533.466445,0.695175387,0.304824613,1628.537786,1516.612848,35,17
10/16/16,2016,0,,DET,LAR,1488.098557,1492.185367,0.586773862,0.413226138,1499.246944,1481.036981,31,28
10/16/16,2016,0,,OAK,KC,1476.172352,1592.880884,0.426130046,0.573869954,1452.580506,1616.472731,10,26
10/16/16,2016,0,,SEA,ATL,1643.427637,1576.269878,0.681518979,0.318481021,1650.028835,1569.66868,26,24
10/16/16,2016,0,,GB,DAL,1602.280183,1526.232758,0.692521528,0.307478472,1562.20308,1566.309861,16,30
10/16/16,2016,0,,HOU,IND,1516.913609,1461.808215,0.66627434,0.33372566,1525.687456,1453.034368,26,23
10/17/16,2016,0,,ARI,NYJ,1574.473301,1484.738915,0.709039295,0.290960705,1592.186991,1467.025225,28,3
10/20/16,2016,0,,GB,CHI,1562.20308,1380.25844,0.805577787,0.194422213,1572.108062,1370.353458,26,10
10/23/16,2016,1,,LAR,NYG,1481.036981,1466.009543,0.521612746,0.478387254,1459.194518,1487.852005,10,17
10/23/16,2016,0,,JAX,OAK,1378.675835,1452.580506,0.487187954,0.512812046,1350.626281,1480.630059,16,33
10/23/16,2016,0,,DET,WSH,1499.246944,1520.53235,0.562580472,0.437419528,1511.1385,1508.640794,20,17
10/23/16,2016,0,,KC,NO,1616.472731,1441.507906,0.7992075,0.2007925,1623.518678,1434.461959,27,21
10/23/16,2016,0,,NYJ,BAL,1467.025225,1466.582018,0.593082098,0.406917902,1484.390463,1449.21678,24,16
10/23/16,2016,0,,PHI,MIN,1541.872674,1652.582424,0.434595309,0.565404691,1570.568448,1623.88665,21,10
10/23/16,2016,0,,MIA,BUF,1429.877857,1598.050644,0.355738153,0.644261847,1448.61951,1579.30899,28,25
10/23/16,2016,0,,TEN,IND,1372.21403,1453.034368,0.477248426,0.522751574,1351.391328,1473.85707,26,34
10/23/16,2016,0,,CIN,CLE,1516.612848,1318.07288,0.820104848,0.179895152,1525.313849,1309.371879,31,17
10/23/16,2016,0,,SF,TB,1389.76272,1421.484906,0.547744709,0.452255291,1357.612693,1453.634934,17,34
10/23/16,2016,0,,ATL,LAC,1569.66868,1455.609887,0.737060356,0.262939644,1547.422395,1477.856173,30,33
10/23/16,2016,0,,PIT,NE,1593.434295,1628.537786,0.542918658,0.457081342,1566.080532,1655.891549,16,27
10/23/16,2016,0,,ARI,SEA,1592.186991,1650.028835,0.510299957,0.489700043,1591.872858,1650.342968,6,6
10/24/16,2016,0,,DEN,HOU,1619.621975,1525.687456,0.714001938,0.285998062,1635.329308,1509.980123,27,9
10/27/16,2016,0,,TEN,JAX,1351.391328,1350.626281,0.593529133,0.406470867,1372.767205,1329.250405,36,22
10/30/16,2016,1,,CIN,WSH,1525.313849,1508.640794,0.523976052,0.476023948,1524.582616,1509.372027,27,27
10/30/16,2016,0,,BUF,NE,1579.30899,1655.891549,0.483337531,0.516662469,1552.06446,1683.136078,25,41
10/30/16,2016,0,,IND,KC,1473.85707,1623.518678,0.380517711,0.619482289,1453.094317,1644.281432,14,30
10/30/16,2016,0,,TB,OAK,1453.634934,1480.630059,0.554476306,0.445523694,1431.676379,1502.588613,24,30
10/30/16,2016,0,,CLE,NYJ,1309.371879,1484.390463,0.3467586,0.6532414,1300.215581,1493.546761,28,31
10/30/16,2016,0,,CAR,ARI,1532.224658,1591.872858,0.50770125,0.49229875,1555.77698,1568.320535,30,20
10/30/16,2016,0,,HOU,DET,1509.980123,1511.1385,0.590855217,0.409144783,1526.516119,1494.602504,20,13
10/30/16,2016,0,,NO,SEA,1434.461959,1650.342968,0.295557999,0.704442001,1461.564527,1623.2404,25,20
10/30/16,2016,0,,DEN,LAC,1635.329308,1477.856173,0.782561815,0.217438185,1644.006995,1469.178486,27,19
10/30/16,2016,0,,ATL,GB,1547.422395,1572.108062,0.557758004,0.442241996,1553.442847,1566.087609,33,32
10/30/16,2016,0,,DAL,PHI,1566.309861,1570.568448,0.586534079,0.413465921,1581.96887,1554.909439,29,23
10/31/16,2016,0,,CHI,MIN,1370.353458,1623.88665,0.252507317,0.747492683,1409.561663,1584.678444,20,10
11/3/16,2016,0,,TB,ATL,1431.676379,1553.442847,0.419025751,0.580974249,1409.025127,1576.0941,28,43
11/6/16,2016,0,,MIA,NYJ,1448.61951,1493.546761,0.528854912,0.471145088,1463.647966,1478.518305,27,23
11/6/16,2016,0,,BAL,PIT,1449.21678,1566.080532,0.425911556,0.574088444,1473.668891,1541.62842,21,14
11/6/16,2016,0,,KC,JAX,1644.281432,1329.250405,0.899133571,0.100866429,1647.363584,1326.168252,19,14
11/6/16,2016,0,,MIN,DET,1584.678444,1494.602504,0.709444749,0.290555251,1554.974313,1524.306635,16,22
11/6/16,2016,0,,NYG,PHI,1487.852005,1554.909439,0.49703915,0.50296085,1505.892574,1536.86887,28,23
11/6/16,2016,0,,CLE,DAL,1300.215581,1581.96887,0.223092947,0.776907053,1286.982221,1595.202231,10,35
11/6/16,2016,0,,SF,NO,1357.612693,1461.564527,0.444177491,0.555822509,1331.910687,1487.266533,23,41
11/6/16,2016,0,,LAR,CAR,1459.194518,1555.77698,0.454673959,0.545326041,1446.766689,1568.204809,10,13
11/6/16,2016,0,,GB,IND,1566.087609,1453.094317,0.735869939,0.264130061,1537.396268,1481.785658,26,31
11/6/16,2016,0,,LAC,TEN,1469.178486,1372.767205,0.716904436,0.283095564,1480.768623,1361.177068,43,35
11/6/16,2016,0,,OAK,DEN,1502.588613,1644.006995,0.391764901,0.608235099,1532.807983,1613.787625,30,20
11/7/16,2016,0,,SEA,BUF,1623.2404,1552.06446,0.686518262,0.313481738,1634.729398,1540.575462,31,25
11/10/16,2016,0,,BAL,CLE,1473.668891,1286.982221,0.809817525,0.190182475,1484.219152,1276.43196,28,7
11/13/16,2016,0,,NYJ,LAR,1478.518305,1446.766689,0.635745857,0.364254143,1460.080844,1465.20415,6,9
11/13/16,2016,0,,TB,CHI,1409.025127,1409.561663,0.591720287,0.408279713,1435.171465,1383.415326,36,10
11/13/16,2016,0,,PHI,ATL,1536.86887,1576.0941,0.537024978,0.462975022,1557.94276,1555.02021,24,15
11/13/16,2016,0,,WSH,MIN,1509.372027,1554.974313,0.527886586,0.472113414,1527.585245,1536.761096,26,20
11/13/16,2016,0,,JAX,HOU,1326.168252,1526.516119,0.314508509,0.685491491,1317.953604,1534.730767,21,24
11/13/16,2016,0,,CAR,KC,1568.204809,1647.363584,0.479635158,0.520364842,1554.991537,1660.576856,17,20
11/13/16,2016,0,,NO,DEN,1487.266533,1613.787625,0.412377906,0.587622094,1478.452151,1622.602007,23,25
11/13/16,2016,0,,TEN,GB,1361.177068,1537.396268,0.345194735,0.654805265,1404.426258,1494.147078,47,25
11/13/16,2016,0,,LAC,MIA,1480.768623,1463.647966,0.616028405,0.383971595,1454.155311,1490.261278,24,31
11/13/16,2016,0,,PIT,DAL,1541.62842,1595.202231,0.516437682,0.483562318,1523.025158,1613.805493,30,35
11/13/16,2016,0,,ARI,SF,1568.320535,1331.910687,0.850057813,0.149942187,1571.97688,1328.254342,23,20
11/13/16,2016,0,,NE,SEA,1683.136078,1634.729398,0.657645961,0.342354039,1654.298835,1663.566641,24,31
11/14/16,2016,0,,NYG,CIN,1505.892574,1524.582616,0.566253488,0.433746512,1511.781613,1518.693577,21,20
11/17/16,2016,0,,CAR,NO,1554.991537,1478.452151,0.693124222,0.306875778,1562.985632,1470.458057,23,20
11/20/16,2016,0,,NYG,CHI,1511.781613,1383.415326,0.75270768,0.24729232,1520.628224,1374.568715,22,16
11/20/16,2016,0,,MIN,ARI,1536.761096,1571.97688,0.542758242,0.457241758,1554.318427,1554.419548,30,24
11/20/16,2016,0,,CLE,PIT,1276.43196,1523.025158,0.260122016,0.739877984,1263.10756,1536.349558,9,24
11/20/16,2016,0,,KC,TB,1660.576856,1435.171465,0.841803384,0.158196616,1639.267682,1456.480639,17,19
11/20/16,2016,0,,IND,TEN,1481.785658,1404.426258,0.694127345,0.305872655,1493.733419,1392.478498,24,17
11/20/16,2016,0,,DAL,BAL,1613.805493,1484.219152,0.754012648,0.245987352,1624.643893,1473.380752,27,17
11/20/16,2016,0,,CIN,BUF,1518.693577,1540.575462,0.561735335,0.438264665,1500.250546,1559.018493,12,16
11/20/16,2016,0,,DET,JAX,1524.306635,1317.953604,0.826644969,0.173355031,1530.724655,1311.535585,26,19
11/20/16,2016,0,,LAR,MIA,1465.20415,1490.261278,0.557230498,0.442769502,1446.935916,1508.529511,10,14
11/20/16,2016,0,,SF,NE,1328.254342,1654.298835,0.182024231,0.817975769,1319.665962,1662.887215,17,30
11/20/16,2016,0,,SEA,PHI,1663.566641,1557.94276,0.727542546,0.272457454,1676.132691,1545.37671,26,15
11/20/16,2016,0,,WSH,GB,1527.585245,1494.147078,0.637991123,0.362008877,1547.990481,1473.741842,42,24
11/21/16,2016,1,,OAK,HOU,1532.807983,1534.730767,0.497232919,0.502767081,1553.735769,1513.802982,27,20
11/24/16,2016,0,,DET,MIN,1530.724655,1554.318427,0.559307832,0.440692168,1542.717518,1542.325564,16,13
11/24/16,2016,0,,DAL,WSH,1624.643893,1547.990481,0.69326382,0.30673618,1634.970907,1537.663467,31,26
11/24/16,2016,0,,IND,PIT,1493.733419,1536.349558,0.532168471,0.467831529,1460.49614,1569.586837,7,28
11/27/16,2016,0,,HOU,LAC,1513.802982,1454.155311,0.672062801,0.327937199,1482.495715,1485.462577,13,21
11/27/16,2016,0,,MIA,SF,1508.529511,1319.665962,0.811739993,0.188260007,1515.549025,1312.646448,31,24
11/27/16,2016,0,,BUF,JAX,1559.018493,1311.535585,0.858002336,0.141997664,1564.189528,1306.36455,28,21
11/27/16,2016,0,,CLE,NYG,1263.10756,1520.628224,0.248199521,0.751800479,1250.746531,1532.989253,13,27
11/27/16,2016,0,,BAL,CIN,1473.380752,1500.250546,0.554654524,0.445345476,1489.067903,1484.563395,19,14
11/27/16,2016,0,,CHI,TEN,1374.568715,1392.478498,0.567356326,0.432643674,1352.005264,1415.041949,21,27
11/27/16,2016,0,,NO,LAR,1470.458057,1446.935916,0.624706699,0.375293301,1494.754888,1422.639085,49,21
11/27/16,2016,0,,ATL,ARI,1555.02021,1554.419548,0.593300821,0.406699179,1578.681891,1530.757866,38,19
11/27/16,2016,0,,TB,SEA,1456.480639,1676.132691,0.291058491,0.708941509,1491.597167,1641.016163,14,5
11/27/16,2016,0,,NYJ,NE,1460.080844,1662.887215,0.311465416,0.688534584,1449.577353,1673.390706,17,22
11/27/16,2016,0,,OAK,CAR,1553.735769,1562.985632,0.579549321,0.420450679,1565.105029,1551.616372,35,32
11/27/16,2016,0,,DEN,KC,1622.602007,1639.267682,0.569113393,0.430886607,1606.468375,1655.401314,27,30
11/28/16,2016,0,,PHI,GB,1545.37671,1473.741842,0.687086527,0.312913473,1505.69917,1513.419381,13,27
12/1/16,2016,0,,MIN,DAL,1542.325564,1634.970907,0.460298904,0.539701096,1532.337277,1644.959195,15,17
12/4/16,2016,0,,NO,DET,1494.754888,1542.717518,0.524499112,0.475500888,1465.443487,1572.02892,13,28
